match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
33,qm,blue,4907,7902,6135,121,121,29,15,Exited,Exited,Exited,14,0,1,2,62,27,0,1,12,0,1,0,0,35,Park,Park,Hang,NotLevel,30,0,0,0
34,qm,red,4476,5036,6867,77,77,15,15,Exited,Exited,Exited,0,0,0,0,62,47,0,3,19,0,1,0,0,15,Park,Park,Park,IsLevel,0,1,0,0
34,qm,blue,6514,1374,8072,66,66,15,15,Exited,Exited,Exited,0,0,0,0,48,3,3,0,0,0,0,0,0,45,None,Park,Hang,IsLevel,3,0,0,0
35,qm,red,907,4039,610,107,107,43,15,Exited,Exited,Exited,28,0,2,4,58,48,0,4,18,0,1,0,0,10,None,Park,Park,IsLevel,6,0,1,0
35,qm,blue,3161,6140,8081,35,35,10,10,Exited,None,Exited,0,0,0,0,10,0,0,0,0,0,0,0,0,10,None,Park,Park,NotLevel,15,2,0,0
36,qm,red,7735,7800,2994,84,84,24,10,Exited,None,Exited,14,0,1,2,45,20,4,0,8,0,1,0,0,25,None,None,Hang,NotLevel,15,3,0,0
36,qm,blue,4976,8089,7721,102,102,24,10,Exited,None,Exited,14,0,1,2,69,24,0,0,12,0,1,0,0,45,Hang,None,Park,IsLevel,9,0,1,0
37,qm,red,7603,7614,188,101,101,28,10,Exited,None,Exited,18,0,3,0,43,38,6,2,13,0,1,0,0,5,None,None,Park,IsLevel,30,0,0,0
37,qm,blue,2609,1374,5036,93,93,23,15,Exited,Exited,Exited,8,4,0,0,70,20,20,0,0,0,1,0,0,50,Hang,Park,Park,IsLevel,0,0,2,0
38,qm,red,8081,6323,7902,78,78,27,15,Exited,Exited,Exited,12,0,0,3,51,6,0,0,3,0,0,0,0,45,Hang,Park,None,IsLevel,0,0,0,0
38,qm,blue,4946,3161,2200,185,185,35,15,Exited,Exited,Exited,20,0,0,5,150,80,0,4,34,0,1,0,0,70,Hang,Park,Hang,IsLevel,0,0,0,0
39,qm,red,6140,6110,8072,73,73,18,10,None,Exited,Exited,8,0,0,2,55,20,0,2,7,0,1,0,0,35,Park,Hang,Park,NotLevel,0,0,0,0
39,qm,blue,7735,4976,4476,132,132,27,15,Exited,Exited,Exited,12,0,0,3,105,60,0,2,27,0,1,0,0,45,None,Hang,Park,IsLevel,0,0,0,0
40,qm,red,6135,907,3739,103,103,27,15,Exited,Exited,Exited,12,0,0,3,76,26,0,0,13,0,1,0,0,50,Hang,Park,Park,IsLevel,0,0,2,0
40,qm,blue,8089,6875,6987,52,52,9,5,None,Exited,None,4,2,0,0,13,3,1,0,1,0,0,0,0,10,None,Park,Park,IsLevel,30,0,0,0
41,qm,red,4907,6141,7480,60,60,33,15,Exited,Exited,Exited,18,0,1,3,27,12,0,0,6,0,1,0,0,15,Park,Park,Park,IsLevel,0,0,0,0
41,qm,blue,7721,2994,6867,99,99,35,15,Exited,Exited,Exited,20,0,0,5,64,14,0,0,7,0,1,0,0,50,Park,Hang,Park,IsLevel,0,0,0,0
42,qm,red,5885,7800,4039,110,110,26,10,Exited,None,Exited,16,0,0,4,81,16,0,0,8,0,1,0,0,65,Hang,None,Hang,IsLevel,3,0,1,0
42,qm,blue,6514,7564,610,119,119,35,15,Exited,Exited,Exited,20,3,1,2,69,24,0,0,12,0,1,0,0,45,None,Park,Hang,IsLevel,15,1,0,0
43,qm,red,6110,6875,4476,89,89,41,15,Exited,Exited,Exited,26,2,1,4,48,18,1,1,7,0,1,0,0,30,Hang,Park,None,NotLevel,0,0,0,0
43,qm,blue,4946,4976,6987,83,83,34,10,Exited,Exited,None,24,0,0,6,49,44,0,2,19,0,1,0,0,5,None,Park,None,IsLevel,0,0,0,0
44,qm,red,6141,6867,6323,72,72,33,15,Exited,Exited,Exited,18,0,1,3,24,14,0,0,7,0,1,0,0,10,Park,None,Park,IsLevel,15,0,0,0
44,qm,blue,5036,3161,7614,34,34,23,15,Exited,Exited,Exited,8,0,0,2,11,6,0,0,3,0,0,0,0,5,None,None,Park,IsLevel,0,0,1,0
45,qm,red,7603,6140,6514,27,27,10,10,Exited,None,Exited,0,0,0,0,17,7,7,0,0,0,0,0,0,10,Park,Park,None,IsLevel,0,0,0,0
45,qm,blue,2200,5885,4907,189,189,51,15,Exited,Exited,Exited,36,0,0,9,138,48,0,0,24,0,1,0,0,90,Hang,Hang,Hang,IsLevel,0,0,0,0
46,qm,red,1374,7902,4039,115,115,39,15,Exited,Exited,Exited,24,1,3,1,76,26,0,2,10,0,1,0,0,50,Park,Park,Hang,IsLevel,0,0,0,0
46,qm,blue,7564,2994,8089,88,88,18,10,Exited,Exited,None,8,0,0,2,70,25,1,2,9,0,1,0,0,45,Park,Hang,None,IsLevel,0,0,0,0
47,qm,red,7480,6135,188,165,165,49,15,Exited,Exited,Exited,34,0,1,7,98,48,0,8,12,0,1,0,0,50,None,Hang,Hang,NotLevel,18,3,0,0
47,qm,blue,7800,8081,8072,74,74,10,10,None,Exited,Exited,0,0,0,0,55,5,5,0,0,0,0,0,0,50,None,Hang,Hang,NotLevel,9,1,1,0
48,qm,red,7735,907,7721,66,66,23,15,Exited,Exited,Exited,8,0,0,2,43,28,3,1,11,0,1,0,0,15,Park,Park,Park,IsLevel,0,0,0,0
48,qm,blue,3739,2609,610,110,110,35,15,Exited,Exited,Exited,20,1,1,3,75,35,13,4,5,0,1,0,0,40,None,Hang,None,IsLevel,0,0,0,0
49,qm,red,7603,3161,7902,117,117,41,15,Exited,Exited,Exited,26,0,1,5,73,18,2,0,8,0,1,0,0,55,Hang,Hang,Park,NotLevel,3,0,0,0
49,qm,blue,6514,4907,2994,117,117,35,15,Exited,Exited,Exited,20,0,0,5,82,32,0,0,16,0,1,0,0,50,None,Hang,Hang,NotLevel,0,1,0,0
50,qm,red,8072,7614,8089,20,20,9,5,Exited,None,None,4,0,0,1,11,1,1,0,0,0,0,0,0,10,Park,None,Park,NotLevel,0,0,0,0
50,qm,blue,4039,2200,7564,113,113,35,15,Exited,Exited,Exited,20,0,0,5,78,43,1,6,12,0,1,0,0,35,Park,Hang,Park,NotLevel,0,0,0,0
51,qm,red,5036,610,6141,108,108,53,15,Exited,Exited,Exited,38,0,5,2,55,30,0,4,9,0,1,0,0,25,None,Hang,None,NotLevel,0,1,3,0
51,qm,blue,907,4976,6110,142,142,43,15,Exited,Exited,Exited,28,0,0,7,51,21,0,1,9,0,1,0,0,30,None,Park,Hang,NotLevel,48,0,0,0
52,qm,red,8081,7480,1374,95,95,29,15,Exited,Exited,Exited,14,0,1,2,66,21,6,1,6,0,1,0,0,45,Park,Hang,None,IsLevel,0,0,0,0
