match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
27,qm,red,6500,7463,8090,61,61,14,10,Exited,None,Exited,4,2,0,0,32,2,2,0,0,0,0,0,0,30,Hang,Park,None,NotLevel,15,2,2,0
27,qm,blue,4561,6502,4816,150,150,50,10,Exited,Exited,None,40,0,4,4,64,24,0,2,9,0,1,0,0,40,Hang,None,None,IsLevel,36,0,1,0
28,qm,red,6565,3229,7265,15,15,5,5,Exited,None,None,0,0,0,0,10,0,0,0,0,0,0,0,0,10,Park,None,Park,IsLevel,0,1,1,0
28,qm,blue,4291,5511,6496,77,77,29,15,Exited,Exited,Exited,14,0,1,2,30,0,0,0,0,0,0,0,0,30,Park,None,Hang,NotLevel,18,0,0,0
29,qm,red,3459,2059,6240,100,100,22,10,Exited,None,Exited,12,0,0,3,78,13,0,1,5,0,1,0,0,65,Hang,Hang,None,IsLevel,0,2,4,0
29,qm,blue,4828,6908,6004,180,180,41,15,Exited,Exited,Exited,26,0,1,5,73,8,2,0,3,0,1,0,0,65,Hang,None,Hang,IsLevel,66,0,0,0
30,qm,red,5190,6496,6502,104,104,22,10,None,Exited,Exited,12,0,0,3,67,17,0,1,7,0,1,0,0,50,Hang,Park,Park,IsLevel,15,2,0,0
30,qm,blue,7265,7890,7671,50,50,22,10,None,Exited,Exited,12,0,0,3,22,7,0,1,2,0,0,0,0,15,Park,Park,Park,NotLevel,6,0,1,0
31,qm,red,6240,8090,5607,29,29,14,10,Exited,Exited,None,4,2,0,0,15,5,3,0,1,0,0,0,0,10,Park,None,Park,IsLevel,0,0,0,0
31,qm,blue,5160,2059,4561,86,86,28,10,Exited,None,Exited,18,3,0,3,58,23,5,2,6,0,1,0,0,35,Hang,Park,Park,NotLevel,0,0,0,0
32,qm,red,2642,6004,6500,96,96,9,5,None,None,Exited,4,0,0,1,72,7,1,0,3,0,0,0,0,65,Hang,Hang,None,IsLevel,15,0,1,0
32,qm,blue,7463,6908,4291,54,54,16,10,None,Exited,Exited,6,1,0,1,23,13,0,1,5,0,0,0,0,10,Park,None,Park,IsLevel,15,0,1,0
33,qm,red,5919,5511,5762,55,55,20,10,Exited,None,Exited,10,0,1,1,35,30,1,1,13,0,1,0,0,5,Park,None,None,IsLevel,0,0,0,0
33,qm,blue,3229,4816,435,52,52,19,15,Exited,Exited,Exited,4,0,0,1,33,8,0,0,4,0,0,0,0,25,None,None,Hang,NotLevel,0,0,0,0
34,qm,red,4828,7763,5518,79,79,14,10,Exited,Exited,None,4,0,0,1,47,2,2,0,0,0,0,0,0,45,Hang,Park,None,IsLevel,18,0,0,0
34,qm,blue,6565,3459,6502,41,41,31,15,Exited,Exited,Exited,16,0,2,1,10,0,0,0,0,0,0,0,0,10,Park,Park,None,IsLevel,0,1,1,0
35,qm,red,7265,6496,7671,84,84,14,10,None,Exited,Exited,4,0,0,1,55,5,5,0,0,0,0,0,0,50,None,Hang,Hang,NotLevel,15,0,0,0
35,qm,blue,5190,2059,6908,35,35,14,10,Exited,None,Exited,4,0,0,1,21,11,0,1,4,0,0,0,0,10,Park,Park,None,NotLevel,0,0,1,0
36,qm,red,4816,5919,7890,92,92,31,15,Exited,Exited,Exited,16,0,2,1,55,25,0,1,11,0,1,0,0,30,None,Park,Hang,NotLevel,6,1,0,0
36,qm,blue,3459,7763,2642,98,98,10,10,Exited,Exited,None,0,0,0,0,85,15,4,1,4,0,1,0,0,70,Hang,Park,Hang,IsLevel,3,2,0,0
37,qm,red,5762,5607,4828,46,46,10,10,Exited,None,Exited,0,0,0,0,33,18,3,1,6,0,1,0,0,15,Park,Park,Park,NotLevel,3,0,0,0
37,qm,blue,8090,435,5160,100,100,21,15,Exited,Exited,Exited,6,3,0,0,79,14,14,0,0,0,1,0,0,65,None,Hang,Hang,IsLevel,0,1,0,0
38,qm,red,6240,6500,5518,30,30,10,10,Exited,Exited,None,0,0,0,0,5,0,0,0,0,0,0,0,0,5,None,Park,None,IsLevel,15,1,6,0
38,qm,blue,4291,6565,6004,148,148,15,15,Exited,Exited,Exited,0,0,0,0,40,10,6,0,2,0,0,0,0,30,None,Park,Hang,NotLevel,93,0,1,0
39,qm,red,4828,3229,5511,111,111,49,15,Exited,Exited,Exited,34,0,3,4,53,23,0,1,10,0,1,0,0,30,Hang,None,Park,NotLevel,9,0,0,0
39,qm,blue,7463,4561,5607,80,80,17,5,None,Exited,None,12,0,0,3,63,13,0,1,5,0,1,0,0,50,Park,Hang,Park,IsLevel,0,3,0,0
40,qm,red,5762,2642,7671,99,99,10,10,Exited,None,Exited,0,0,0,0,59,19,1,2,6,0,1,0,0,40,None,Hang,None,IsLevel,30,0,6,0
40,qm,blue,6502,5518,2059,135,135,25,5,Exited,None,None,20,0,2,2,20,15,0,1,6,0,1,0,0,5,None,None,Park,NotLevel,90,0,2,0
41,qm,red,5160,4816,6565,62,62,16,10,Exited,None,Exited,6,3,0,0,43,13,13,0,0,0,1,0,0,30,Hang,None,Park,NotLevel,3,0,0,0
41,qm,blue,6496,3229,7463,32,32,18,10,Exited,Exited,None,8,2,0,1,14,4,2,0,1,0,0,0,0,10,Park,Park,None,NotLevel,0,1,0,0
42,qm,red,7890,6240,7763,86,86,10,10,None,Exited,Exited,0,0,0,0,16,6,6,0,0,0,0,0,0,10,None,Park,Park,IsLevel,60,0,0,0
42,qm,blue,8090,6908,6500,89,89,33,15,Exited,Exited,Exited,18,2,1,2,56,16,4,0,6,0,1,0,0,40,None,None,Hang,IsLevel,0,0,4,0
43,qm,red,5919,4561,435,100,100,27,15,Exited,Exited,Exited,12,0,0,3,73,18,0,2,6,0,1,0,0,55,Park,Hang,Hang,NotLevel,0,0,0,0
43,qm,blue,6004,5190,7265,62,62,38,10,Exited,Exited,None,28,0,2,4,24,14,2,0,6,0,1,0,0,10,Park,Park,None,IsLevel,0,0,0,0
44,qm,red,3459,5511,5160,143,143,33,15,Exited,Exited,Exited,18,2,1,2,95,30,12,0,9,0,1,0,0,65,Hang,None,Hang,IsLevel,15,1,0,0
44,qm,blue,4291,7763,6502,109,109,29,15,Exited,Exited,Exited,14,0,1,2,77,27,6,3,6,0,1,0,0,50,Park,Park,Hang,IsLevel,3,0,1,0
45,qm,red,6240,6908,4816,20,20,10,10,Exited,Exited,None,0,0,0,0,10,5,0,1,1,0,0,0,0,5,None,Park,None,IsLevel,0,0,0,0
45,qm,blue,5518,5190,5919,45,45,18,10,None,Exited,Exited,8,0,0,2,27,17,0,1,7,0,1,0,0,10,None,Park,Park,NotLevel,0,0,0,0
46,qm,red,6004,8090,3459,68,68,29,15,Exited,Exited,Exited,14,3,0,2,39,9,0,1,3,0,1,0,0,30,Park,None,Hang,NotLevel,0,1,1,0
46,qm,blue,5511,7671,5607,80,80,28,10,Exited,Exited,None,18,0,3,0,34,24,0,2,9,0,1,0,0,10,Park,Park,None,NotLevel,18,0,0,0
47,qm,red,2642,7463,4828,49,49,9,5,None,None,Exited,4,0,0,1,40,10,0,0,5,0,0,0,0,30,Hang,None,Park,NotLevel,0,0,1,0
47,qm,blue,5762,4561,6496,73,73,33,15,Exited,Exited,Exited,18,3,0,3,25,20,4,2,5,0,1,0,0,5,None,Park,None,NotLevel,15,0,0,0
48,qm,red,2059,3229,4291,92,92,14,10,None,Exited,Exited,4,0,0,1,48,13,1,0,6,0,0,0,0,35,Hang,Park,Park,NotLevel,30,6,3,0
48,qm,blue,6500,435,7265,87,87,10,10,Exited,Exited,None,0,0,0,0,14,4,0,0,2,0,0,0,0,10,None,Park,Park,NotLevel,63,0,2,0
49,qm,red,7890,5190,3459,98,98,26,10,None,Exited,Exited,16,0,2,1,42,12,0,0,6,0,1,0,0,30,None,Hang,Park,NotLevel,30,1,0,0
49,qm,blue,6565,5518,5607,42,42,10,10,Exited,None,Exited,0,0,0,0,29,14,0,0,7,0,0,0,0,15,Park,Park,Park,IsLevel,3,0,2,0
50,qm,red,4561,4291,5160,115,115,31,15,Exited,Exited,Exited,16,2,0,3,81,36,10,4,7,0,1,0,0,45,None,Park,Hang,IsLevel,3,0,0,0
50,qm,blue,7763,3229,6908,47,47,27,15,Exited,Exited,Exited,12,0,0,3,20,15,3,0,6,0,1,0,0,5,None,None,Park,IsLevel,0,1,0,0
51,qm,red,6502,4828,7671,146,146,39,15,Exited,Exited,Exited,24,0,0,6,107,17,0,1,7,0,1,0,0,90,Hang,Hang,Hang,IsLevel,0,3,1,0
51,qm,blue,7265,7463,6240,48,48,19,5,None,None,Exited,14,0,1,2,5,0,0,0,0,0,0,0,0,5,None,None,Park,IsLevel,24,0,0,0
52,qm,red,8090,6565,6500,69,69,21,15,Exited,Exited,Exited,6,3,0,0,48,3,3,0,0,0,0,0,0,45,None,Park,Hang,IsLevel,0,0,3,0
52,qm,blue,5511,2642,4816,118,118,33,15,Exited,Exited,Exited,18,0,3,0,40,10,0,2,2,0,0,0,0,30,Hang,Park,None,NotLevel,45,0,0,0
53,qm,red,7890,435,2059,121,121,27,15,Exited,Exited,Exited,12,0,0,3,94,24,0,2,9,0,1,0,0,70,Hang,Hang,Park,IsLevel,0,0,0,0
