match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
26,qm,red,7692,8280,8179,29,29,15,15,Exited,Exited,Exited,0,0,0,0,14,4,2,0,1,0,0,0,0,10,Park,None,Park,IsLevel,0,0,0,0
26,qm,blue,6120,7865,6013,58,58,22,10,Exited,None,Exited,12,0,0,3,36,21,0,3,6,0,1,0,0,15,Park,Park,Park,IsLevel,0,0,0,0
27,qm,red,548,3414,4840,126,126,27,15,Exited,Exited,Exited,12,0,0,3,69,24,0,2,9,0,1,0,0,45,Park,Hang,None,IsLevel,30,0,2,0
27,qm,blue,5531,5756,573,101,101,22,10,None,Exited,Exited,12,0,0,3,49,19,0,3,5,0,1,0,0,30,Park,None,Hang,NotLevel,30,0,2,0
28,qm,red,5577,6742,7716,64,64,10,10,Exited,Exited,None,0,0,0,0,51,1,1,0,0,0,0,0,0,50,Park,Hang,Park,IsLevel,3,0,1,0
28,qm,blue,2591,1481,4758,76,76,21,15,Exited,Exited,Exited,6,3,0,0,40,10,0,0,5,0,0,0,0,30,None,Hang,Park,NotLevel,15,1,0,0
29,qm,red,835,7856,33,124,124,33,15,Exited,Exited,Exited,18,0,3,0,52,22,0,0,11,0,1,0,0,30,None,Park,Hang,NotLevel,39,0,0,0
29,qm,blue,94,5498,5197,40,40,10,10,Exited,None,Exited,0,0,0,0,30,0,0,0,0,0,0,0,0,30,Hang,Park,None,NotLevel,0,13,0,0
30,qm,red,240,7191,5532,87,87,22,10,Exited,None,Exited,12,0,0,3,32,2,0,0,1,0,0,0,0,30,Hang,Park,None,NotLevel,33,0,0,0
30,qm,blue,7232,7692,5214,89,89,15,15,Exited,Exited,Exited,0,0,0,0,74,4,4,0,0,0,0,0,0,70,Park,Hang,Hang,IsLevel,0,1,2,0
31,qm,red,3096,7865,5090,47,47,10,10,Exited,None,Exited,0,0,0,0,22,12,12,0,0,0,1,0,0,10,None,Park,Park,IsLevel,15,0,0,0
31,qm,blue,3538,7145,4768,82,82,38,10,None,Exited,Exited,28,0,2,4,44,34,0,4,11,0,1,0,0,10,Park,None,Park,NotLevel,0,0,1,0
32,qm,red,4854,247,548,83,83,19,15,Exited,Exited,Exited,4,0,0,1,64,29,0,1,13,0,1,0,0,35,Park,Park,Hang,NotLevel,0,0,1,0
32,qm,blue,4130,835,5695,121,121,31,15,Exited,Exited,Exited,16,0,0,4,75,30,0,2,12,0,1,0,0,45,Hang,None,Park,IsLevel,15,0,0,0
