match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
23,qm,blue,8042,7439,8092,41,41,24,10,Exited,None,Exited,14,0,1,2,17,12,0,0,6,0,1,0,0,5,None,None,Park,NotLevel,0,0,0,0
24,qm,red,6232,5773,7839,24,24,5,5,Exited,None,None,0,0,0,0,19,4,0,0,2,0,0,0,0,15,Park,Park,Park,IsLevel,0,1,1,0
24,qm,blue,7828,8079,8141,93,93,15,15,Exited,Exited,Exited,0,0,0,0,60,15,12,1,0,0,1,0,0,45,Park,Hang,None,IsLevel,18,0,0,0
25,qm,red,7298,6038,7569,98,98,19,5,None,Exited,None,14,0,1,2,55,10,0,2,2,0,0,0,0,45,Park,Hang,None,IsLevel,24,1,0,0
25,qm,blue,7748,5883,6431,48,48,23,15,Exited,Exited,Exited,8,0,0,2,22,12,0,0,6,0,0,0,0,10,Park,Park,None,IsLevel,3,3,1,0
26,qm,red,8240,8040,7742,33,33,10,10,Exited,Exited,None,0,0,0,0,23,8,4,0,2,0,0,0,0,15,Park,Park,Park,IsLevel,0,2,1,0
26,qm,blue,8200,7758,7851,100,100,45,15,Exited,Exited,Exited,30,0,3,3,34,4,0,0,2,0,0,0,0,30,Park,Hang,None,NotLevel,21,0,0,0
27,qm,red,8042,3646,8245,43,43,23,15,Exited,Exited,Exited,8,0,0,2,14,4,0,0,2,0,0,0,0,10,None,Park,Park,IsLevel,6,0,2,0
27,qm,blue,8147,6874,6417,99,99,27,15,Exited,Exited,Exited,12,0,0,3,42,12,5,1,2,0,1,0,0,30,Park,None,Hang,NotLevel,30,2,0,0
28,qm,red,8079,7296,6025,144,144,27,15,Exited,Exited,Exited,12,2,0,2,96,26,4,0,11,0,1,0,0,70,Park,Hang,Hang,IsLevel,21,0,0,0
28,qm,blue,6459,8158,6985,63,63,17,15,Exited,Exited,Exited,2,1,0,0,46,11,1,0,5,0,0,0,0,35,Park,Hang,Park,NotLevel,0,2,1,0
29,qm,red,7228,7831,7828,69,69,10,10,None,Exited,Exited,0,0,0,0,29,14,10,0,2,0,1,0,0,15,Park,Park,Park,NotLevel,30,2,6,0
29,qm,blue,6989,6014,7549,194,194,31,15,Exited,Exited,Exited,16,0,0,4,67,22,1,3,6,0,1,0,0,45,Park,None,Hang,IsLevel,96,0,2,0
30,qm,red,8182,7439,5883,28,28,5,5,None,None,Exited,0,0,0,0,20,10,0,0,5,0,0,0,0,10,Park,None,Park,IsLevel,3,1,1,0
30,qm,blue,6232,7536,7748,91,91,35,15,Exited,Exited,Exited,20,0,0,5,38,3,3,0,0,0,0,0,0,35,Park,Hang,Park,NotLevel,18,1,0,0
31,qm,red,8040,3646,7569,31,31,14,10,Exited,None,Exited,4,0,0,1,14,9,7,0,1,0,1,0,0,5,None,Park,None,IsLevel,3,2,0,0
31,qm,blue,8308,7841,8084,58,58,26,10,None,Exited,Exited,16,0,2,1,26,16,0,2,5,0,1,0,0,10,None,Park,Park,IsLevel,6,1,0,0
32,qm,red,8215,8407,6838,66,66,9,5,None,Exited,None,4,0,0,1,54,19,0,1,8,0,1,0,0,35,Hang,Park,Park,NotLevel,3,0,1,0
32,qm,blue,7758,8245,7201,69,69,22,10,Exited,Exited,None,12,0,0,3,32,22,0,0,11,0,1,0,0,10,Park,None,Park,NotLevel,15,1,0,0
33,qm,red,6038,6064,8200,141,141,51,15,Exited,Exited,Exited,36,0,2,6,90,20,0,2,7,0,1,0,0,70,Hang,Hang,Park,IsLevel,0,0,0,0
33,qm,blue,8034,7285,8141,93,93,33,15,Exited,Exited,Exited,18,0,1,3,60,15,2,1,5,0,1,0,0,45,Park,Hang,None,IsLevel,0,0,0,0
34,qm,red,8127,7851,7830,156,156,26,10,None,Exited,Exited,16,0,2,1,49,19,0,3,5,0,1,0,0,30,Hang,None,Park,NotLevel,81,0,0,0
34,qm,blue,8146,8147,5773,21,21,10,10,None,Exited,Exited,0,0,0,0,11,1,1,0,0,0,0,0,0,10,None,Park,Park,IsLevel,0,2,5,0
35,qm,red,7465,7298,8151,41,41,10,10,Exited,None,Exited,0,0,0,0,28,18,0,0,9,0,1,0,0,10,Park,Park,None,IsLevel,3,1,2,0
35,qm,blue,8092,7839,8240,87,87,34,10,Exited,None,Exited,24,0,0,6,20,10,0,0,5,0,1,0,0,10,Park,Park,None,IsLevel,33,1,0,0
36,qm,red,7742,7439,6014,18,18,5,5,None,None,Exited,0,0,0,0,13,3,3,0,0,0,0,0,0,10,None,Park,Park,IsLevel,0,1,2,0
36,qm,blue,6431,6838,6874,67,67,19,15,Exited,Exited,Exited,4,0,0,1,15,5,0,1,1,0,0,0,0,10,Park,None,Park,IsLevel,33,0,0,0
37,qm,red,7569,7549,8042,20,20,10,10,None,Exited,Exited,0,0,0,0,10,0,0,0,0,0,0,0,0,10,None,Park,Park,IsLevel,0,0,12,0
37,qm,blue,8079,8215,6038,232,232,40,10,Exited,None,Exited,30,0,3,3,12,2,0,0,1,0,0,0,0,10,None,Park,Park,NotLevel,180,0,0,0
38,qm,red,8407,8146,8127,61,61,22,10,Exited,Exited,None,12,0,0,3,36,26,0,2,10,0,1,0,0,10,None,Park,Park,IsLevel,3,0,0,0
38,qm,blue,5883,8141,3646,28,28,23,15,Exited,Exited,Exited,8,0,0,2,5,0,0,0,0,0,0,0,0,5,None,None,Park,IsLevel,0,1,0,0
39,qm,red,6989,8200,8034,66,66,27,15,Exited,Exited,Exited,12,0,0,3,36,21,3,2,6,0,1,0,0,15,Park,Park,Park,IsLevel,3,2,0,0
39,qm,blue,7536,6025,7298,45,45,10,10,Exited,Exited,None,0,0,0,0,29,24,0,2,9,0,1,0,0,5,Park,None,None,IsLevel,6,1,0,0
40,qm,red,8158,7839,8182,21,21,5,5,Exited,None,None,0,0,0,0,16,6,0,0,3,0,0,0,0,10,Park,Park,None,IsLevel,0,1,3,0
40,qm,blue,8084,7851,7285,180,180,39,15,Exited,Exited,Exited,24,0,4,0,93,23,0,1,10,0,1,0,0,70,Hang,Park,Hang,IsLevel,48,0,0,0
41,qm,red,8245,8240,7830,69,69,41,15,Exited,Exited,Exited,26,0,1,5,13,3,0,1,0,0,0,0,0,10,None,Park,Park,IsLevel,15,0,1,0
41,qm,blue,7748,8308,8092,95,95,41,15,Exited,Exited,Exited,26,0,1,5,39,9,0,1,3,0,1,0,0,30,Hang,Park,None,NotLevel,15,0,1,0
42,qm,red,8147,7228,8040,47,47,10,10,Exited,None,Exited,0,0,0,0,22,7,7,0,0,0,0,0,0,15,Park,Park,Park,NotLevel,15,0,0,0
42,qm,blue,5773,6431,6985,82,82,22,10,Exited,None,Exited,12,0,0,3,60,10,0,0,5,0,0,0,0,50,Park,Park,Hang,IsLevel,0,0,1,0
43,qm,red,7828,7296,7465,134,134,27,15,Exited,Exited,Exited,12,2,0,2,107,17,9,0,4,0,1,0,0,90,Hang,Hang,Hang,IsLevel,0,2,3,0
43,qm,blue,6417,6064,7758,216,216,53,15,Exited,Exited,Exited,38,0,1,8,112,22,0,2,8,0,1,0,0,90,Hang,Hang,Hang,IsLevel,51,0,0,0
44,qm,red,8151,6232,7201,203,203,15,15,Exited,Exited,Exited,0,0,0,0,5,0,0,0,0,0,0,0,0,5,None,None,Park,NotLevel,183,1,6,0
44,qm,blue,6459,7742,7831,123,123,10,10,Exited,None,Exited,0,0,0,0,20,10,0,0,5,0,0,0,0,10,None,Park,Park,IsLevel,93,1,12,0
45,qm,red,7841,8092,7285,122,122,51,15,Exited,Exited,Exited,36,0,4,3,68,18,0,2,6,0,1,0,0,50,Park,Park,Hang,IsLevel,3,0,3,0
45,qm,blue,5883,8079,6874,94,94,29,15,Exited,Exited,Exited,14,0,1,2,20,10,0,0,5,0,0,0,0,10,None,Park,Park,NotLevel,45,1,0,0
46,qm,red,8040,8182,7298,68,68,10,10,Exited,Exited,None,0,0,0,0,22,17,9,0,4,0,1,0,0,5,None,Park,None,IsLevel,36,0,1,0
46,qm,blue,8245,7549,8158,44,44,19,15,Exited,Exited,Exited,4,2,0,0,10,0,0,0,0,0,0,0,0,10,None,Park,Park,NotLevel,15,2,2,0
47,qm,red,6064,6025,6431,105,105,23,5,None,Exited,None,18,0,1,3,67,22,0,2,8,0,1,0,0,45,Hang,Park,None,IsLevel,15,0,2,0
47,qm,blue,8240,8042,8127,79,79,37,15,Exited,Exited,Exited,22,0,1,4,12,2,0,0,1,0,0,0,0,10,Park,None,Park,IsLevel,30,0,1,0
48,qm,red,7296,7851,7439,118,118,12,10,Exited,Exited,None,2,1,0,0,76,6,6,0,0,0,0,0,0,70,Hang,Park,Hang,IsLevel,30,1,0,0
48,qm,blue,3646,8151,8407,62,62,39,15,Exited,Exited,Exited,24,0,2,3,20,10,0,0,5,0,1,0,0,10,Park,Park,None,IsLevel,3,0,2,0
