match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
41,qm,blue,6443,6442,4513,97,97,37,15,Exited,Exited,Exited,22,0,1,4,45,15,1,0,7,0,1,0,0,30,Park,None,Hang,NotLevel,15,1,2,0
42,qm,red,4061,4125,4911,196,196,41,15,Exited,Exited,Exited,26,3,2,2,152,77,7,10,20,10,1,1,0,65,None,Hang,Hang,IsLevel,3,0,0,0
42,qm,blue,4060,6076,2605,74,74,27,15,Exited,Exited,Exited,12,0,0,3,47,37,8,1,13,0,1,0,0,10,Park,Park,None,IsLevel,0,1,0,0
43,qm,red,4692,2147,1595,123,123,22,10,Exited,Exited,None,12,0,0,3,101,36,0,2,15,0,1,0,0,65,Hang,Hang,None,IsLevel,0,0,0,0
43,qm,blue,3693,3876,2944,21,21,10,10,Exited,None,Exited,0,0,0,0,11,6,6,0,0,0,0,0,0,5,Park,None,None,IsLevel,0,0,0,0
44,qm,red,2811,3711,2910,230,230,47,15,Exited,Exited,Exited,32,0,0,8,138,48,0,6,15,0,1,0,0,90,Hang,Hang,Hang,IsLevel,45,0,0,0
44,qm,blue,3663,4980,5920,91,91,29,15,Exited,Exited,Exited,14,3,0,2,62,12,3,1,3,0,1,0,0,50,Hang,None,Hang,NotLevel,0,0,3,0
45,qm,red,2605,3876,4513,109,109,13,5,None,None,Exited,8,0,0,2,78,33,2,1,14,0,1,0,0,45,None,Park,Hang,IsLevel,18,0,0,0
45,qm,blue,1595,2944,4911,126,126,26,10,None,Exited,Exited,16,0,2,1,100,60,0,12,12,0,1,0,0,40,None,None,Hang,IsLevel,0,1,1,0
46,qm,red,2811,6443,4125,127,127,25,15,Exited,Exited,Exited,10,0,1,1,54,24,0,0,12,0,1,0,0,30,Hang,None,Park,NotLevel,48,3,0,0
