match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
62,qm,red,3859,5526,1572,118,118,39,15,Exited,Exited,Exited,24,0,2,3,79,39,0,1,18,0,1,0,0,40,Hang,None,None,IsLevel,0,0,1,0
62,qm,blue,7157,399,1266,80,80,27,15,Exited,Exited,Exited,12,0,0,3,38,28,1,3,9,0,1,0,0,10,None,Park,Park,NotLevel,15,0,0,0
63,qm,red,4738,7042,2984,130,130,19,15,Exited,Exited,Exited,4,0,0,1,108,18,0,2,6,0,1,0,0,90,Hang,Hang,Hang,IsLevel,3,0,0,0
63,qm,blue,5496,8006,5107,64,64,29,15,Exited,Exited,Exited,14,0,1,2,35,25,3,0,11,0,1,0,0,10,Park,Park,None,IsLevel,0,1,0,0
64,qm,red,3341,1159,7459,96,96,27,15,Exited,Exited,Exited,12,0,0,3,69,14,0,0,7,0,1,0,0,55,Park,Hang,Hang,NotLevel,0,0,0,0
64,qm,blue,5851,3647,2485,140,140,43,15,Exited,Exited,Exited,28,0,2,4,97,32,0,2,13,0,1,0,0,65,Hang,None,Hang,IsLevel,0,0,0,0
65,qm,red,2240,2443,2839,139,139,40,10,Exited,Exited,None,30,0,1,6,99,9,0,1,3,0,1,0,0,90,Hang,Hang,Hang,IsLevel,0,0,0,0
65,qm,blue,3749,7706,4763,43,43,23,15,Exited,Exited,Exited,8,0,0,2,20,10,0,0,5,0,0,0,0,10,Park,Park,None,IsLevel,0,0,0,0
66,qm,red,2658,3889,4984,83,83,33,15,Exited,Exited,Exited,18,2,1,2,47,37,9,2,11,0,1,0,0,10,Park,Park,None,NotLevel,3,0,0,0
66,qm,blue,5137,3128,7607,64,64,10,10,Exited,None,Exited,0,0,0,0,54,9,2,1,2,0,0,0,0,45,Hang,None,Park,IsLevel,0,1,0,0
67,qm,red,6479,5025,4276,83,83,27,15,Exited,Exited,Exited,12,0,0,3,56,46,0,6,14,0,1,0,0,10,None,Park,Park,NotLevel,0,0,0,0
67,qm,blue,2945,812,2543,73,73,35,15,Exited,Exited,Exited,20,0,0,5,38,3,1,0,1,0,0,0,0,35,Hang,Park,Park,NotLevel,0,0,0,0
68,qm,red,5678,3255,399,60,60,27,15,Exited,Exited,Exited,12,0,0,3,30,0,0,0,0,0,0,0,0,30,None,Hang,Park,NotLevel,3,1,0,0
68,qm,blue,1622,3882,7042,96,96,19,15,Exited,Exited,Exited,4,0,0,1,74,24,0,0,12,0,1,0,0,50,None,Hang,Hang,NotLevel,3,1,0,0
69,qm,red,2984,6885,6960,74,74,30,10,Exited,None,Exited,20,0,0,5,44,14,0,0,7,0,1,0,0,30,Hang,None,Park,NotLevel,0,0,0,0
69,qm,blue,4486,3859,2485,145,145,45,15,Exited,Exited,Exited,30,0,3,3,100,35,4,1,14,0,1,0,0,65,None,Hang,Hang,IsLevel,0,0,0,0
70,qm,red,6695,2443,1572,88,88,27,15,Exited,Exited,Exited,12,0,0,3,43,13,0,1,5,0,1,0,0,30,Park,Hang,None,NotLevel,18,0,1,0
70,qm,blue,2839,4698,3341,67,67,22,10,None,Exited,Exited,12,0,0,3,30,20,0,2,7,0,1,0,0,10,Park,None,Park,NotLevel,15,1,1,0
71,qm,red,5496,7445,5514,76,76,35,15,Exited,Exited,Exited,20,0,0,5,26,16,8,0,4,0,1,0,0,10,Park,None,Park,NotLevel,15,1,1,0
71,qm,blue,3889,3749,8006,89,89,25,15,Exited,Exited,Exited,10,0,1,1,46,11,3,2,1,0,0,0,0,35,Park,Hang,Park,NotLevel,18,0,1,0
72,qm,red,3647,2240,2658,173,173,46,10,Exited,None,Exited,36,0,2,6,97,32,0,2,13,0,1,0,0,65,Hang,None,Hang,IsLevel,30,0,1,0
72,qm,blue,4583,4738,4419,76,76,16,10,None,Exited,Exited,6,3,0,0,45,15,4,3,1,0,1,0,0,30,None,Park,Hang,NotLevel,15,0,2,0
73,qm,red,7326,5805,968,33,33,10,10,None,Exited,Exited,0,0,0,0,23,13,0,1,5,0,0,0,0,10,Park,None,Park,IsLevel,0,1,0,0
73,qm,blue,5526,6479,5137,116,116,32,10,Exited,None,Exited,22,0,1,4,81,46,0,4,17,0,1,0,0,35,Park,Park,Hang,NotLevel,3,0,0,0
74,qm,red,4984,5025,1622,86,86,25,15,Exited,Exited,Exited,10,3,0,1,46,21,10,1,4,0,1,0,0,25,None,Hang,None,NotLevel,15,0,2,0
74,qm,blue,4763,5107,4919,111,111,32,10,Exited,Exited,None,22,0,1,4,49,4,0,0,2,0,0,0,0,45,None,Park,Hang,IsLevel,30,5,0,0
75,qm,red,2543,7706,1266,55,55,22,10,Exited,Exited,None,12,0,0,3,21,6,0,0,3,0,0,0,0,15,Park,Park,Park,NotLevel,12,0,0,0
75,qm,blue,5678,2945,5851,100,100,27,15,Exited,Exited,Exited,12,0,0,3,73,8,1,1,2,0,0,0,0,65,None,Hang,Hang,IsLevel,0,4,0,0
76,qm,red,294,2437,3255,231,231,45,15,Exited,Exited,Exited,30,3,0,6,120,55,9,0,23,0,1,0,0,65,Hang,None,Hang,IsLevel,66,0,0,0
76,qm,blue,6704,7459,7607,74,74,14,10,Exited,None,Exited,4,0,0,1,60,10,2,0,4,0,0,0,0,50,Hang,Hang,None,NotLevel,0,7,3,0
77,qm,red,7157,812,5199,108,108,33,15,Exited,Exited,Exited,18,3,0,3,60,35,2,3,12,0,1,0,0,25,None,None,Hang,NotLevel,15,1,0,0
77,qm,blue,3128,1159,3882,106,106,51,15,Exited,Exited,Exited,36,0,2,6,52,22,0,0,11,0,1,0,0,30,None,Hang,Park,NotLevel,3,0,1,0
78,qm,red,4276,3859,3889,120,120,27,15,Exited,Exited,Exited,12,0,0,3,93,38,3,1,16,0,1,0,0,55,Park,Hang,Hang,NotLevel,0,0,0,0
78,qm,blue,3965,2443,7042,118,118,29,15,Exited,Exited,Exited,14,0,1,2,89,24,0,0,12,0,1,0,0,65,None,Hang,Hang,IsLevel,0,0,0,0
79,qm,red,6695,8006,5025,74,74,15,15,Exited,Exited,Exited,0,0,0,0,44,14,0,0,7,0,0,0,0,30,Park,None,Hang,NotLevel,15,0,1,0
79,qm,blue,7326,1572,6885,75,75,24,10,Exited,None,Exited,14,0,1,2,36,21,2,1,8,0,1,0,0,15,Park,Park,Park,IsLevel,15,0,1,0
80,qm,red,5526,4698,3647,172,172,57,15,Exited,Exited,Exited,42,0,1,9,88,38,0,4,13,0,1,0,0,50,None,Hang,Hang,NotLevel,27,1,0,0
80,qm,blue,4919,5678,2543,56,56,23,15,Exited,Exited,Exited,8,0,0,2,30,0,0,0,0,0,0,0,0,30,Hang,None,Park,NotLevel,3,4,1,0
81,qm,red,4984,2839,399,93,93,21,15,Exited,Exited,Exited,6,3,0,0,72,7,7,0,0,0,1,0,0,65,Hang,Hang,None,IsLevel,0,1,1,0
81,qm,blue,5496,5851,4738,127,127,19,15,Exited,Exited,Exited,4,0,0,1,90,25,0,1,11,0,1,0,0,65,None,Hang,Hang,IsLevel,18,0,0,0
82,qm,red,7706,3128,3255,94,94,22,10,Exited,None,Exited,12,0,0,3,57,17,0,1,7,0,1,0,0,40,None,None,Hang,IsLevel,15,1,1,0
82,qm,blue,1159,4486,7445,93,93,31,15,Exited,Exited,Exited,16,0,0,4,44,14,0,0,7,0,1,0,0,30,Hang,Park,None,NotLevel,18,0,1,0
83,qm,red,2240,3882,3341,111,111,43,15,Exited,Exited,Exited,28,0,2,4,68,33,0,1,15,0,1,0,0,35,Hang,Park,Park,NotLevel,0,0,1,0
83,qm,blue,3965,5514,6479,106,106,25,15,Exited,Exited,Exited,10,2,1,0,66,26,9,3,4,0,1,0,0,40,None,Hang,None,IsLevel,15,0,0,0
84,qm,red,2437,7607,812,89,89,17,15,Exited,Exited,Exited,2,1,0,0,42,12,12,0,0,0,1,0,0,30,Hang,None,Park,NotLevel,30,0,0,0
84,qm,blue,1266,5805,2984,63,63,27,15,Exited,Exited,Exited,12,0,0,3,36,6,0,0,3,0,0,0,0,30,Park,None,Hang,NotLevel,0,0,2,0
85,qm,red,5137,4419,4763,117,117,29,15,Exited,Exited,Exited,14,1,2,0,73,8,2,0,3,0,0,0,0,65,Hang,Hang,None,IsLevel,15,1,0,0
85,qm,blue,4583,4276,6704,89,89,26,10,None,Exited,Exited,16,0,0,4,60,10,0,0,5,0,1,0,0,50,None,Hang,Hang,NotLevel,3,0,1,0
86,qm,red,5199,5107,6960,67,67,27,15,Exited,Exited,Exited,12,0,2,0,40,10,0,0,5,0,0,0,0,30,Hang,None,Park,NotLevel,0,2,0,0
86,qm,blue,3749,7459,968,117,117,22,10,Exited,Exited,None,12,0,0,3,89,19,0,1,8,0,1,0,0,70,Hang,Hang,Park,IsLevel,6,0,0,0
87,qm,red,7157,2485,2658,112,112,35,15,Exited,Exited,Exited,20,0,0,5,62,32,0,2,13,0,1,0,0,30,None,Hang,Park,NotLevel,15,0,1,0
87,qm,blue,1622,2945,294,137,137,37,15,Exited,Exited,Exited,22,0,1,4,85,20,0,0,10,0,1,0,0,65,None,Hang,Hang,IsLevel,15,0,1,0
1,qf,red,3647,294,4419,160,160,55,15,Exited,Exited,Exited,40,2,2,6,87,57,1,2,25,0,1,0,0,30,Park,None,Hang,NotLevel,18,0,1,0
1,qf,blue,1159,5805,6479,78,78,10,10,Exited,None,Exited,0,0,0,0,53,8,6,0,1,0,0,0,0,45,Hang,None,Park,IsLevel,15,1,1,0
2,qf,red,3647,294,4419,174,174,55,15,Exited,Exited,Exited,40,3,3,4,89,39,0,1,18,0,1,0,0,50,None,Hang,Hang,NotLevel,30,1,0,0
2,qf,blue,1159,5805,6479,68,68,27,15,Exited,Exited,Exited,12,0,0,3,38,8,0,0,4,0,0,0,0,30,Hang,Park,None,NotLevel,3,0,2,0
1,qf,red,3255,2945,6704,105,105,31,15,Exited,Exited,Exited,16,0,0,4,71,16,0,0,8,0,1,0,0,55,Park,Hang,Hang,NotLevel,3,1,0,0
1,qf,blue,4738,3889,5137,136,136,42,10,None,Exited,Exited,32,0,4,2,91,16,0,0,8,0,1,0,0,75,Hang,Hang,Hang,NotLevel,3,1,0,0
2,qf,red,3255,2945,6704,151,151,43,15,Exited,Exited,Exited,28,0,0,7,108,33,0,3,12,0,1,0,0,75,Hang,Hang,Hang,NotLevel,0,1,0,0
2,qf,blue,4738,3889,5137,147,147,27,15,Exited,Exited,Exited,12,0,0,3,117,27,3,2,9,0,1,0,0,90,Hang,Hang,Hang,IsLevel,3,0,0,0
3,qf,red,3255,2945,6704,179,179,51,15,Exited,Exited,Exited,36,0,2,6,98,8,0,0,4,0,1,0,0,90,Hang,Hang,Hang,IsLevel,30,1,0,0
